num,kp,kd,ki,dkp,dkd,dki,index_for_twiddle,which_scope,Best error,error,distance,duration time
0,0.2,3,0.004,1,1,1,0,0,1000000,13,2,2
1,1.2,3,0.004,1.1,1,1,1,0,-240.952,306.073,0.547026,70,
2,1.2,2,0.004,1.1,1,1,1,1,-240.952,333.607,0.364362,70,
3,1.2,3,0.004,1.1,0.9,1,2,0,-240.952,579.366,0.328669,70,
4,1.2,3,-0.996,1.1,0.9,1,2,1,-240.952,253.811,0.372301,70,
5,1.2,3,0.00400001,1.1,0.9,0.9,0,0,-240.952,2738.46,0.00361769,70,
6,0.1,3,0.00400001,1.1,0.9,0.9,0,1,-240.952,311.961,0.361687,70,
7,1.2,3,0.00400001,0.99,0.9,0.9,1,0,-240.952,559.063,0.5631,70,
8,1.2,2.1,0.00400001,0.99,0.9,0.9,1,1,-240.952,292.669,0.374388,70,
9,1.2,3,0.00400001,0.99,0.81,0.9,2,0,-240.952,522.665,0.341331,70,
10,1.2,3,-0.896,0.99,0.81,0.9,2,1,-240.952,361.102,0.361935,70,
11,1.2,3,0.00399995,0.99,0.81,0.81,0,0,-240.952,3380.18,0.00362742,70,
12,0.21,3,0.00399995,0.99,0.81,0.81,0,1,-240.952,257.211,0.372438,70,
13,0.21,3,0.00399995,1.089,0.81,0.81,1,0,-267.338,275.689,0.543027,70,
14,0.21,3.81,0.00399995,1.089,0.891,0.81,2,0,-268.432,276.529,0.544961,70,
15,0.21,3.81,-0.806,1.089,0.891,0.81,2,1,-268.432,281.009,0.498499,70,
16,0.21,3.81,0.00400001,1.089,0.891,0.729,0,0,-268.432,2715.49,0.00365839,70,
17,-0.879,3.81,0.00400001,1.089,0.891,0.729,0,1,-268.432,983.228,0.32449,70,
18,0.21,3.81,0.00400001,0.9801,0.891,0.729,1,0,-268.432,2881.28,0.00480313,70,
19,0.21,2.919,0.00400001,0.9801,0.891,0.729,1,1,-268.432,343.599,0.484972,70,
20,0.21,3.81,0.00400001,0.9801,0.8019,0.729,2,0,-268.432,313.992,0.54956,70,
21,0.21,3.81,-0.725,0.9801,0.8019,0.729,2,1,-268.432,239.353,0.503921,70,
22,0.21,3.81,0.00399995,0.9801,0.8019,0.6561,0,0,-268.432,2876.38,0.00364818,70,
23,-0.7701,3.81,0.00399995,0.9801,0.8019,0.6561,0,1,-268.432,238.214,0.495549,70,
24,0.21,3.81,0.00399995,0.88209,0.8019,0.6561,1,0,-268.432,3671.78,0.00521067,70,
25,0.21,3.0081,0.00399995,0.88209,0.8019,0.6561,1,1,-268.432,295.834,0.492282,70,
26,0.21,3.81,0.00399995,0.88209,0.72171,0.6561,2,0,-268.432,301.541,0.549181,70,
27,0.21,3.81,-0.6521,0.88209,0.72171,0.6561,2,1,-268.432,311.78,0.553184,70,
28,0.21,3.81,0.00399995,0.88209,0.72171,0.59049,0,0,-268.432,2835.89,0.0035996,70,
29,-0.67209,3.81,0.00399995,0.88209,0.72171,0.59049,0,1,-268.432,242.103,0.498535,70,
30,0.21,3.81,0.00399995,0.793881,0.72171,0.59049,1,0,-268.432,3623.71,0.00599748,70,
31,0.21,3.08829,0.00399995,0.793881,0.72171,0.59049,1,1,-268.432,256.981,0.490425,70,
32,0.21,3.81,0.00399995,0.793881,0.649539,0.59049,2,0,-268.432,407.109,0.591887,70,
33,0.21,3.81,-0.58649,0.793881,0.649539,0.59049,2,1,-268.432,270.197,0.487201,70,
34,0.21,3.81,0.00400001,0.793881,0.649539,0.531441,0,0,-268.432,2745.48,0.00361671,70,
35,-0.583881,3.81,0.00400001,0.793881,0.649539,0.531441,0,1,-268.432,273.244,0.489631,70,
36,0.21,3.81,0.00400001,0.714493,0.649539,0.531441,1,0,-268.432,5127,0.00836757,70,
37,0.21,3.16046,0.00400001,0.714493,0.649539,0.531441,1,1,-268.432,251.828,0.496282,70,
38,0.21,3.16046,0.00400001,0.714493,0.714493,0.531441,2,0,-269.771,267.26,0.537031,70,
39,0.21,3.16046,-0.527441,0.714493,0.714493,0.531441,2,1,-269.771,313.549,0.521792,70,
40,0.21,3.16046,0.00399995,0.714493,0.714493,0.478297,0,0,-269.771,2754.31,0.00361324,70,
41,-0.504493,3.16046,0.00399995,0.714493,0.714493,0.478297,0,1,-269.771,301.772,0.529944,70,
42,0.21,3.16046,0.00399995,0.643044,0.714493,0.478297,1,0,-269.771,5071.71,0.0088953,70,
43,0.21,3.87495,0.00399995,0.643044,0.785942,0.478297,2,0,-303.538,229.292,0.53283,70,
44,0.21,3.87495,-0.474297,0.643044,0.785942,0.478297,2,1,-303.538,334.813,0.489677,70,
45,0.21,3.87495,0.00400001,0.643044,0.785942,0.430467,0,0,-303.538,2763.76,0.00363059,70,
46,-0.433044,3.87495,0.00400001,0.643044,0.785942,0.430467,0,1,-303.538,284.838,0.486932,70,
47,0.21,3.87495,0.00400001,0.57874,0.785942,0.430467,1,0,-303.538,5512.98,0.0269666,70,
48,0.21,3.08901,0.00400001,0.57874,0.785942,0.430467,1,1,-303.538,283.976,0.488946,70,
49,0.21,3.87495,0.00400001,0.57874,0.707348,0.430467,2,0,-303.538,1207.08,0.324828,70,
50,0.21,3.87495,-0.426467,0.57874,0.707348,0.430467,2,1,-303.538,350.564,0.487361,70,
51,0.21,3.87495,0.00400001,0.57874,0.707348,0.38742,0,0,-303.538,2775.17,0.00362372,70,
52,-0.36874,3.87495,0.00400001,0.57874,0.707348,0.38742,0,1,-303.538,271.269,0.486599,70,
53,0.21,3.87495,0.00400001,0.520866,0.707348,0.38742,1,0,-303.538,7169.13,0.0344404,70,
54,0.21,3.1676,0.00400001,0.520866,0.707348,0.38742,1,1,-303.538,272.017,0.493186,70,
55,0.21,3.87495,0.00400001,0.520866,0.636613,0.38742,2,0,-303.538,260.343,0.531978,70,
56,0.21,3.87495,-0.38342,0.520866,0.636613,0.38742,2,1,-303.538,307.982,0.484884,70,
57,0.21,3.87495,0.00400001,0.520866,0.636613,0.348678,0,0,-303.538,2769.61,0.00365335,70,
58,-0.310866,3.87495,0.00400001,0.520866,0.636613,0.348678,0,1,-303.538,245.605,0.49328,70,
59,0.21,3.87495,0.00400001,0.468779,0.636613,0.348678,1,0,-303.538,5326.12,0.0606093,70,
60,0.21,3.23834,0.00400001,0.468779,0.636613,0.348678,1,1,-303.538,319.248,0.485765,70,
61,0.21,3.87495,0.00400001,0.468779,0.572952,0.348678,2,0,-303.538,251.847,0.528403,70,
62,0.21,3.87495,-0.344678,0.468779,0.572952,0.348678,2,1,-303.538,305.619,0.486808,70,
63,0.21,3.87495,0.00399998,0.468779,0.572952,0.31381,0,0,-303.538,2771.33,0.00367064,70,
64,-0.258779,3.87495,0.00399998,0.468779,0.572952,0.31381,0,1,-303.538,283.141,0.486228,70,
65,0.21,3.87495,0.00399998,0.421901,0.572952,0.31381,1,0,-303.538,6250.25,0.0511255,70,
66,0.21,3.302,0.00399998,0.421901,0.572952,0.31381,1,1,-303.538,241.981,0.493068,70,
67,0.21,3.87495,0.00399998,0.421901,0.515657,0.31381,2,0,-303.538,280.296,0.517275,70,
68,0.21,3.87495,-0.30981,0.421901,0.515657,0.31381,2,1,-303.538,287.994,0.490866,70,
69,0.21,3.87495,0.00399998,0.421901,0.515657,0.282429,0,0,-303.538,2781.18,0.00366421,70,
70,-0.211901,3.87495,0.00399998,0.421901,0.515657,0.282429,0,1,-303.538,286.259,0.489868,70,
71,0.21,3.87495,0.00399998,0.379711,0.515657,0.282429,1,0,-303.538,4760.36,0.09639,70,
72,0.21,3.35929,0.00399998,0.379711,0.515657,0.282429,1,1,-303.538,314.234,0.481083,70,
73,0.21,3.87495,0.00399998,0.379711,0.464091,0.282429,2,0,-303.538,258.654,0.518683,70,
74,0.21,3.87495,-0.278429,0.379711,0.464091,0.282429,2,1,-303.538,311.188,0.491321,70,
75,0.21,3.87495,0.00400001,0.379711,0.464091,0.254186,0,0,-303.538,2772.41,0.00365693,70,
76,-0.169711,3.87495,0.00400001,0.379711,0.464091,0.254186,0,1,-303.538,259.657,0.486942,70,
77,0.21,3.87495,0.00400001,0.34174,0.464091,0.254186,1,0,-303.538,19272.1,0.166385,70,
78,0.21,3.41086,0.00400001,0.34174,0.464091,0.254186,1,1,-303.538,434.064,0.467341,70,
79,0.21,3.87495,0.00400001,0.34174,0.417682,0.254186,2,0,-303.538,225.425,0.51822,70,
80,0.21,3.87495,-0.250186,0.34174,0.417682,0.254186,2,1,-303.538,311.578,0.490255,70,
81,0.21,3.87495,0.00400001,0.34174,0.417682,0.228767,0,0,-303.538,2743.87,0.00365454,70,
82,-0.13174,3.87495,0.00400001,0.34174,0.417682,0.228767,0,1,-303.538,280.907,0.491977,70,
83,0.21,3.87495,0.00400001,0.307566,0.417682,0.228767,1,0,-303.538,3435.86,0.0867441,70,
84,0.21,3.45727,0.00400001,0.307566,0.417682,0.228767,1,1,-303.538,275.853,0.485192,70,
85,0.21,3.87495,0.00400001,0.307566,0.375914,0.228767,2,0,-303.538,258.451,0.510665,70,
86,0.21,3.87495,-0.224767,0.307566,0.375914,0.228767,2,1,-303.538,266.868,0.487028,70,
87,0.21,3.87495,0.00399999,0.307566,0.375914,0.20589,0,0,-303.538,2790.22,0.00368624,70,
88,-0.097566,3.87495,0.00399999,0.307566,0.375914,0.20589,0,1,-303.538,316.016,0.482014,70,
89,0.21,3.87495,0.00399999,0.276809,0.375914,0.20589,1,0,-303.538,5604.82,0.197264,70,
90,0.21,3.49904,0.00399999,0.276809,0.375914,0.20589,1,1,-303.538,329.636,0.497628,70,
91,0.21,3.87495,0.00399999,0.276809,0.338323,0.20589,2,0,-303.538,253.554,0.510244,70,
92,0.21,3.87495,-0.20189,0.276809,0.338323,0.20589,2,1,-303.538,313.988,0.49071,70,
93,0.21,3.87495,0.00399999,0.276809,0.338323,0.185301,0,0,-303.538,2761.41,0.00373107,70,
94,-0.066809,3.87495,0.00399999,0.276809,0.338323,0.185301,0,1,-303.538,258.154,0.488733,70,
95,0.21,3.87495,0.00399999,0.249128,0.338323,0.185301,1,0,-303.538,2765.91,0.181998,70,
96,0.21,3.53663,0.00399999,0.249128,0.338323,0.185301,1,1,-303.538,312.071,0.483471,70,
97,0.21,3.87495,0.00399999,0.249128,0.304491,0.185301,2,0,-303.538,278.847,0.497463,70,
98,0.21,3.87495,-0.181301,0.249128,0.304491,0.185301,2,1,-303.538,279.068,0.496122,70,
99,0.21,3.87495,0.00400001,0.249128,0.304491,0.166771,0,0,-303.538,2783.07,0.00372727,70,
100,-0.039128,3.87495,0.00400001,0.249128,0.304491,0.166771,0,1,-303.538,327.076,0.483304,70,
101,0.21,3.87495,0.00400001,0.224215,0.304491,0.166771,1,0,-303.538,2838.33,0.220215,70,
102,0.21,3.57046,0.00400001,0.224215,0.304491,0.166771,1,1,-303.538,1054.85,0.324147,70,
103,0.21,3.87495,0.00400001,0.224215,0.274042,0.166771,2,0,-303.538,308.029,0.503846,70,
104,0.21,3.87495,-0.162771,0.224215,0.274042,0.166771,2,1,-303.538,330.124,0.487305,70,
105,0.21,3.87495,0.00399999,0.224215,0.274042,0.150094,0,0,-303.538,2770.67,0.00379236,70,
106,-0.014215,3.87495,0.00399999,0.224215,0.274042,0.150094,0,1,-303.538,328.277,0.483347,70,
107,0.21,3.87495,0.00399999,0.201794,0.274042,0.150094,1,0,-303.538,957.284,0.509192,70,
108,0.21,3.60091,0.00399999,0.201794,0.274042,0.150094,1,1,-303.538,269.195,0.48859,70,
109,0.21,3.87495,0.00399999,0.201794,0.246638,0.150094,2,0,-303.538,339.84,0.499363,70,
110,0.21,3.87495,-0.146094,0.201794,0.246638,0.150094,2,1,-303.538,333.376,0.48754,70,
111,0.21,3.87495,0.00400001,0.201794,0.246638,0.135085,0,0,-303.538,2822.05,0.00388024,70,
112,0.00820599,3.87495,0.00400001,0.201794,0.246638,0.135085,0,1,-303.538,307.862,0.486184,70,
113,0.21,3.87495,0.00400001,0.181615,0.246638,0.135085,1,0,-303.538,668.639,0.517358,70,
114,0.21,3.62831,0.00400001,0.181615,0.246638,0.135085,1,1,-303.538,272.075,0.488075,70,
115,0.21,3.87495,0.00400001,0.181615,0.221974,0.135085,2,0,-303.538,329.497,0.496105,70,
116,0.21,3.87495,-0.131085,0.181615,0.221974,0.135085,2,1,-303.538,328.904,0.488017,70,
117,0.21,3.87495,0.00400001,0.181615,0.221974,0.121577,0,0,-303.538,2824.62,0.00402633,70,
118,0.028385,3.87495,0.00400001,0.181615,0.221974,0.121577,0,1,-303.538,283.954,0.486849,70,
119,0.21,3.87495,0.00400001,0.163453,0.221974,0.121577,1,0,-303.538,878.18,0.4674,70,
120,0.21,3.65298,0.00400001,0.163453,0.221974,0.121577,1,1,-303.538,280.581,0.490209,70,
121,0.21,3.87495,0.00400001,0.163453,0.199777,0.121577,2,0,-303.538,296.247,0.499736,70,
122,0.21,3.87495,-0.117577,0.163453,0.199777,0.121577,2,1,-303.538,319.839,0.487425,70,
123,0.21,3.87495,0.004,0.163453,0.199777,0.109419,0,0,-303.538,2843.97,0.00407546,70,
124,0.046547,3.87495,0.004,0.163453,0.199777,0.109419,0,1,-303.538,334.155,0.480444,70,
125,0.21,3.87495,0.004,0.147108,0.199777,0.109419,1,0,-303.538,501.822,0.506725,70,
126,0.21,3.67517,0.004,0.147108,0.199777,0.109419,1,1,-303.538,340.488,0.485411,70,
127,0.21,3.87495,0.004,0.147108,0.179799,0.109419,2,0,-303.538,233.59,0.497149,70,
128,0.21,3.87495,-0.105419,0.147108,0.179799,0.109419,2,1,-303.538,293.82,0.490336,70,
129,0.21,3.87495,0.004,0.147108,0.179799,0.0984771,0,0,-303.538,2832.16,0.00450615,70,
130,0.062892,3.87495,0.004,0.147108,0.179799,0.0984771,0,1,-303.538,298.529,0.484458,70,
131,0.21,3.87495,0.004,0.132397,0.179799,0.0984771,1,0,-303.538,438.128,0.500853,70,
132,0.21,3.69515,0.004,0.132397,0.179799,0.0984771,1,1,-303.538,294.662,0.489529,70,
133,0.21,3.87495,0.004,0.132397,0.161819,0.0984771,2,0,-303.538,242.441,0.491818,70,
134,0.21,3.87495,-0.0944771,0.132397,0.161819,0.0984771,2,1,-303.538,305.497,0.484797,70,
135,0.21,3.87495,0.004,0.132397,0.161819,0.0886294,0,0,-303.538,2902.8,0.00489805,70,
136,0.077603,3.87495,0.004,0.132397,0.161819,0.0886294,0,1,-303.538,292.994,0.489463,70,
137,0.21,3.87495,0.004,0.119157,0.161819,0.0886294,1,0,-303.538,364.669,0.503883,70,
138,0.21,3.71313,0.004,0.119157,0.161819,0.0886294,1,1,-303.538,277.257,0.485414,70,
139,0.21,3.87495,0.004,0.119157,0.145637,0.0886294,2,0,-303.538,252.676,0.491533,70,
140,0.21,3.87495,-0.0846294,0.119157,0.145637,0.0886294,2,1,-303.538,226.075,0.490825,70,
141,0.21,3.87495,0.004,0.119157,0.145637,0.0797665,0,0,-303.538,2970.25,0.00536857,70,
142,0.090843,3.87495,0.004,0.119157,0.145637,0.0797665,0,1,-303.538,452.357,0.467178,70,
143,0.21,3.87495,0.004,0.107241,0.145637,0.0797665,1,0,-303.538,621.07,0.467927,70,
144,0.21,3.72931,0.004,0.107241,0.145637,0.0797665,1,1,-303.538,458.006,0.467414,70,
145,0.21,3.87495,0.004,0.107241,0.131073,0.0797665,2,0,-303.538,322.423,0.48668,70,
146,0.21,3.87495,-0.0757665,0.107241,0.131073,0.0797665,2,1,-303.538,287.599,0.486765,70,
147,0.21,3.87495,0.004,0.107241,0.131073,0.0717898,0,0,-303.538,3491.58,0.0055804,70,
148,0.102759,3.87495,0.004,0.107241,0.131073,0.0717898,0,1,-303.538,303.74,0.487138,70,
149,0.21,3.87495,0.004,0.0965169,0.131073,0.0717898,1,0,-303.538,401.247,0.499902,70,
150,0.21,3.74388,0.004,0.0965169,0.131073,0.0717898,1,1,-303.538,348.751,0.486227,70,
151,0.21,3.87495,0.004,0.0965169,0.117966,0.0717898,2,0,-303.538,258.524,0.497709,70,
152,0.21,3.87495,-0.0677898,0.0965169,0.117966,0.0717898,2,1,-303.538,321.926,0.486876,70,
153,0.21,3.87495,0.004,0.0965169,0.117966,0.0646108,0,0,-303.538,3730.58,0.00653228,70,
154,0.113483,3.87495,0.004,0.0965169,0.117966,0.0646108,0,1,-303.538,302.98,0.488903,70,
155,0.21,3.87495,0.004,0.0868652,0.117966,0.0646108,1,0,-303.538,645.738,0.467924,70,
156,0.21,3.75698,0.004,0.0868652,0.117966,0.0646108,1,1,-303.538,273.6,0.494903,70,
157,0.21,3.87495,0.004,0.0868652,0.106169,0.0646108,2,0,-303.538,259.764,0.491797,70,
158,0.21,3.87495,-0.0606108,0.0868652,0.106169,0.0646108,2,1,-303.538,300.063,0.487971,70,
159,0.21,3.87495,0.004,0.0868652,0.106169,0.0581497,0,0,-303.538,5124.8,0.00831481,70,
160,0.123135,3.87495,0.004,0.0868652,0.106169,0.0581497,0,1,-303.538,391.588,0.487727,70,
161,0.21,3.87495,0.004,0.0781787,0.106169,0.0581497,1,0,-303.538,659.824,0.471232,70,
162,0.21,3.76878,0.004,0.0781787,0.106169,0.0581497,1,1,-303.538,330.89,0.494172,70,
163,0.21,3.87495,0.004,0.0781787,0.0955521,0.0581497,2,0,-303.538,371.657,0.485245,70,
164,0.21,3.87495,-0.0541497,0.0781787,0.0955521,0.0581497,2,1,-303.538,288.832,0.486629,70,
165,0.21,3.87495,0.004,0.0781787,0.0955521,0.0523347,0,0,-303.538,5178.03,0.00864586,70,
166,0.131821,3.87495,0.004,0.0781787,0.0955521,0.0523347,0,1,-303.538,312.077,0.489642,70,
167,0.21,3.87495,0.004,0.0703608,0.0955521,0.0523347,1,0,-303.538,287.067,0.500567,70,
168,0.21,3.7794,0.004,0.0703608,0.0955521,0.0523347,1,1,-303.538,263.093,0.490513,70,
169,0.21,3.87495,0.004,0.0703608,0.0859969,0.0523347,2,0,-303.538,298.457,0.486026,70,
170,0.21,3.87495,-0.0483347,0.0703608,0.0859969,0.0523347,2,1,-303.538,292.432,0.483792,70,
171,0.21,3.87495,0.004,0.0703608,0.0859969,0.0471012,0,0,-303.538,5589.51,0.0255118,70,
172,0.139639,3.87495,0.004,0.0703608,0.0859969,0.0471012,0,1,-303.538,306.869,0.480567,70,
173,0.21,3.87495,0.004,0.0633247,0.0859969,0.0471012,1,0,-303.538,664.814,0.469149,70,
174,0.21,3.78895,0.004,0.0633247,0.0859969,0.0471012,1,1,-303.538,457.549,0.466505,70,
175,0.21,3.87495,0.004,0.0633247,0.0773972,0.0471012,2,0,-303.538,277.9,0.489746,70,
176,0.21,3.87495,-0.0431012,0.0633247,0.0773972,0.0471012,2,1,-303.538,322.462,0.491933,70,
177,0.21,3.87495,0.004,0.0633247,0.0773972,0.0423911,0,0,-303.538,5478.14,0.0274235,70,
178,0.146675,3.87495,0.004,0.0633247,0.0773972,0.0423911,0,1,-303.538,254.182,0.489352,70,
179,0.21,3.87495,0.004,0.0569922,0.0773972,0.0423911,1,0,-303.538,363.011,0.488241,70,
180,0.21,3.79755,0.004,0.0569922,0.0773972,0.0423911,1,1,-303.538,281.725,0.490666,70,
181,0.21,3.87495,0.004,0.0569922,0.0696575,0.0423911,2,0,-303.538,289.059,0.486857,70,
182,0.21,3.87495,-0.0383911,0.0569922,0.0696575,0.0423911,2,1,-303.538,293.755,0.483661,70,
183,0.21,3.87495,0.004,0.0569922,0.0696575,0.038152,0,0,-303.538,5827.76,0.0303745,70,
184,0.153008,3.87495,0.004,0.0569922,0.0696575,0.038152,0,1,-303.538,284.631,0.47986,70,
185,0.21,3.87495,0.004,0.051293,0.0696575,0.038152,1,0,-303.538,335.178,0.487146,70,
186,0.21,3.80529,0.004,0.051293,0.0696575,0.038152,1,1,-303.538,298.881,0.486931,70,
187,0.21,3.87495,0.004,0.051293,0.0626917,0.038152,2,0,-303.538,266.868,0.488834,70,
188,0.21,3.87495,-0.034152,0.051293,0.0626917,0.038152,2,1,-303.538,245.18,0.493271,70,
189,0.21,3.87495,0.004,0.051293,0.0626917,0.0343368,0,0,-303.538,7332.73,0.0344193,70,
190,0.158707,3.87495,0.004,0.051293,0.0626917,0.0343368,0,1,-303.538,300.483,0.491424,70,
191,0.21,3.87495,0.004,0.0461637,0.0626917,0.0343368,1,0,-303.538,361.266,0.490272,70,
192,0.21,3.81226,0.004,0.0461637,0.0626917,0.0343368,1,1,-303.538,309.894,0.490461,70,
193,0.21,3.87495,0.004,0.0461637,0.0564225,0.0343368,2,0,-303.538,314.035,0.487873,70,
194,0.21,3.87495,-0.0303368,0.0461637,0.0564225,0.0343368,2,1,-303.538,301.814,0.490175,70,
195,0.21,3.87495,0.004,0.0461637,0.0564225,0.0309031,0,0,-303.538,11344,0.0245335,70,
